@relation author-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute Date {1,0}
@attribute DicoWords {1,0}
@attribute IsMail {1,0}
@attribute relatifNbWordsInBlock numeric
@attribute relatifNumLine numeric
@attribute maxRelatifNumLine {1,0}
@attribute minRelatifNumLine {1,0}
@attribute end {1,0}
@attribute NbNouns numeric
@attribute precededByAuthorTag {1,0}
@attribute createdBy {1,0}
@attribute Location {1,0}
@attribute org {1,0}
@attribute class {0,1}

@data
0,0,0,1,0.259259,0,0,0,2,0,0,0,1,0
0,0,0,1,0.900741,0,0,1,0,0,0,1,1,0
0,0,0,0.646617,0.15493,0,0,0,2,0,0,0,0,0
1,0,0,1,0.905405,0,0,1,3,0,0,0,1,0
0,0,0,1,0.786207,0,0,0,1,0,0,1,1,0
0,0,0,0.996241,0.943662,0,0,1,2,0,0,1,0,0
1,0,0,1,0.052632,0,0,0,7,0,0,0,1,0
0,0,0,0.095395,0.577922,0,0,0,0,0,0,1,0,0
0,0,0,0.356984,0.600746,0,0,0,3,0,0,1,1,0
1,0,1,1,0.878049,0,0,0,4,0,0,1,1,0
0,0,0,0.584746,0.326371,0,0,0,6,0,0,0,0,0
0,0,0,0.722944,0.641975,0,0,0,0,0,0,0,1,0
0,0,0,0.117521,0.944701,0,0,1,2,0,0,1,1,0
0,0,0,0.947368,0,0,0,0,4,0,0,1,0,0
0,0,0,1,0.12931,0,0,0,0,0,0,1,0,0
0,0,0,1,0.448889,0,0,0,1,0,0,1,0,0
0,0,0,1,0.440984,0,0,0,1,0,0,0,0,0
1,0,0,0.058993,0.982111,0,0,1,4,0,0,1,1,0
0,0,0,1,0.303571,0,0,0,2,0,0,1,1,0
1,0,0,0.75,0.54,0,0,0,8,0,0,1,1,0
1,0,0,0.116059,0.359036,0,0,0,4,0,0,0,1,0
1,0,0,0.455172,0.254717,0,0,0,2,0,0,1,1,0
0,0,0,0.005556,0.019169,0,0,0,0,0,0,0,0,0
1,0,0,0.75,0.46,0,0,0,7,0,0,0,1,0
0,0,0,1,0.252747,0,0,0,1,0,0,1,0,0
0,0,0,0.574803,0.89697,0,0,0,0,0,0,1,1,0
0,0,0,1,0.130435,0,0,0,0,0,0,1,1,0
0,0,0,0.998978,0.442675,0,0,0,1,0,0,0,1,0
1,0,0,1,0.898172,0,0,0,5,0,0,0,1,0
1,0,0,0.996241,0.866197,0,0,0,1,0,0,0,0,0
0,0,0,0.066204,0.665899,0,0,0,2,0,0,0,1,0
1,0,1,1,0.045455,0,0,0,2,0,1,1,0,0
0,0,0,1,0.644444,0,0,0,0,0,0,1,1,0
1,0,0,0.450575,0.669811,0,0,0,1,0,0,1,1,0
0,0,0,1,0.724138,0,0,0,3,0,0,1,1,0
0,0,0,0.21286,0.39801,0,0,0,0,0,0,0,1,0
0,0,0,0.094799,0.490164,0,0,0,0,0,0,0,0,0
0,0,0,1,0.911765,0,0,1,1,0,0,0,0,0
0,0,0,0.815436,0.178689,0,0,0,1,0,0,0,0,0
0,0,0,1,0.587786,0,0,0,1,0,0,1,1,0
0,0,0,1,0.635983,0,0,0,1,0,0,1,1,0
1,0,0,1,0.394737,0,0,0,4,0,0,0,0,0
1,0,0,0.605246,0.706468,0,0,0,6,0,1,0,1,0
0,0,0,1,0.516129,0,0,0,1,0,0,1,1,0
0,0,0,0.140625,0.85567,0,0,0,0,0,0,0,0,0
0,0,0,1,0.116071,0,0,0,1,0,0,1,1,0
0,0,0,0.011236,0.928571,0,0,1,0,0,0,0,0,0
0,0,0,0.013292,0.017544,0,0,0,1,0,0,0,1,0
1,0,0,0.087884,0.942982,0,0,1,8,0,0,1,1,0
1,0,0,0.510441,0.267176,0,0,0,2,0,0,1,1,0
0,0,0,1,0.54321,0,0,0,0,0,0,0,0,0
1,0,0,1,0.424528,0,0,0,3,0,1,1,1,0
0,0,0,0.21286,0.39801,0,0,0,2,0,0,0,1,0
1,0,0,1,0.768571,0,0,0,5,0,0,1,1,0
0,0,0,0.992974,0.709677,0,0,0,6,0,0,1,0,0
1,1,1,0.057292,0.990099,0,0,1,3,0,1,0,0,0
0,0,0,1,0.284553,0,0,0,1,0,0,0,0,0
0,0,0,1,0.014827,0,0,0,1,0,1,0,0,0
0,0,0,1,0.84058,0,0,0,17,0,0,1,1,0
0,0,0,0.332732,0.087845,0,0,0,3,0,0,0,0,0
1,0,0,0.510441,0.262087,0,0,0,3,0,0,1,1,0
0,0,0,0.813953,0.46875,0,0,0,0,0,0,0,0,0
1,1,1,0.010906,0.998361,0,0,1,2,0,0,0,0,0
0,0,0,0.2,1,1,0,1,1,0,0,1,0,0
1,0,0,0.258145,0.117347,0,0,0,3,0,0,1,0,1
1,1,0,1,0.977273,0,0,1,0,0,1,0,0,1
0,0,1,0.046398,0.011876,0,0,0,3,0,0,1,1,1
0,0,1,0.999237,0.993243,0,0,1,1,0,1,1,0,1
1,0,0,0.317992,0,0,1,0,1,0,1,0,0,1
0,0,0,0.00346,0.007634,0,0,0,1,0,0,0,0,1
0,1,1,0.998905,0.910345,0,0,1,1,0,0,1,1,1
1,1,0,0.028409,1,1,0,1,0,0,0,0,0,1
0,0,0,0.096939,0.95,0,0,1,1,0,1,1,0,1
0,0,0,1,0.454545,0,0,0,3,0,1,1,1,1
1,1,1,0.029453,0,0,1,0,4,0,1,0,0,1
0,0,0,0.075,0.102439,0,0,0,0,0,1,0,0,1
1,1,0,0.996032,0.317073,0,1,0,1,0,1,1,1,1
1,1,0,0.79321,0.945,0,0,1,0,0,0,0,0,1
1,1,1,0.089069,0.997845,0,0,1,1,0,1,0,0,1
0,0,0,0.002604,0.04878,0,0,0,1,0,0,0,0,1
1,0,0,0.005312,0.003578,0,0,0,2,0,0,1,1,1
0,0,0,0.013095,0.014184,0,0,0,0,0,0,1,0,1
1,0,0,0.327444,0.965347,0,0,1,4,0,0,1,1,1
1,1,0,0.042697,0,0,1,0,0,1,0,0,1,1
1,1,1,0.205263,0.985663,0,0,1,2,0,1,0,0,1
1,0,0,0.999351,0.04321,0,0,0,2,0,0,1,1,1
1,1,0,0.043678,0.078431,0,0,0,3,1,0,0,0,1
0,0,0,0.402913,0.134615,0,0,0,0,0,0,0,1,1
1,1,0,0.011247,1,1,0,1,0,0,0,0,0,1
0,0,0,1,0.463134,0,0,0,1,0,0,1,1,1
1,1,1,0.538894,1,1,0,1,1,0,0,0,1,1
0,0,0,1,0.187135,0,0,0,0,0,0,0,1,0
0,0,0,0.584746,0.093995,0,0,0,0,0,0,0,1,0
0,0,0,0.981595,0.560166,0,0,0,1,0,0,0,0,0
0,0,0,1,0.342105,0,0,0,9,0,0,0,1,0
0,0,0,0.332732,0.038815,0,0,0,0,0,1,0,0,0
0,0,0,0.998964,0.681319,0,0,0,1,0,1,1,1,0
0,0,0,0.999093,0.727273,0,0,0,4,0,0,0,0,0
0,0,0,1,0.276423,0,0,0,1,0,0,1,0,0
0,0,0,0.383436,0.977178,0,0,1,0,0,0,1,1,0
1,0,0,0.999344,0.512438,0,0,0,2,0,0,1,1,0
0,0,0,0.584746,0.328982,0,0,0,7,0,0,0,0,0
0,0,0,1,0.723214,0,0,0,0,0,0,0,0,0
1,0,0,0.998941,0.929504,0,0,1,0,0,1,1,1,0
0,0,0,0.014184,0.909091,0,0,1,0,0,0,0,0,0
0,0,0,1,0.564854,0,0,0,2,0,0,1,1,0
0,0,0,0.301724,0.52439,0,0,0,1,0,0,1,1,0
1,0,0,1,0.447699,0,0,0,4,0,0,1,1,0
0,0,0,0.354167,0.415842,0,0,0,5,0,0,0,0,0
1,0,0,0.099832,0.691803,0,0,0,1,0,1,0,0,0
0,0,0,1,0.652893,0,0,0,0,0,0,0,1,0
0,0,0,0.013426,0.78341,0,0,0,0,0,0,1,1,0
0,0,0,1,0.818182,0,0,0,4,0,0,0,1,0
1,0,0,0.75,0.44,0,0,0,6,0,0,1,0,0
0,0,0,0.994792,0.60396,0,0,0,0,0,0,0,0,0
0,0,0,0.309711,0.321212,0,0,0,1,0,0,1,0,0
1,0,1,1,0.89295,0,0,0,4,0,1,0,1,0
1,1,0,0.652174,0.714286,0,0,0,5,0,0,1,1,0
1,0,0,0.999557,0.852459,0,0,0,7,0,0,1,1,0
1,0,0,1,0.337838,0,0,0,0,0,0,1,1,0
0,0,0,0.390977,0.253521,0,0,0,5,0,0,1,0,0
0,0,0,0.584746,0.287206,0,0,0,5,0,0,1,1,0
0,0,0,0.101996,0.690299,0,0,0,5,0,0,0,1,0
1,0,0,1,0.885417,0,0,0,3,0,0,0,0,0
1,0,0,1,0.960836,0,0,1,2,0,1,1,1,0
0,0,0,0.603934,0.61194,0,0,0,0,1,0,0,0,0
0,0,0,0.025105,0.694561,0,0,0,0,0,0,0,1,0
0,1,0,0.515337,0.006224,0,0,0,0,0,0,0,1,0
0,0,0,1,0.166667,0,0,0,0,0,0,0,0,0
0,0,0,0.149477,0.775862,0,0,0,4,0,0,1,0,0
0,0,0,0.735936,0.358571,0,0,0,0,0,0,0,0,0
1,0,0,1,0.649682,0,0,0,4,0,0,0,1,0
0,0,0,0.32211,0,0,1,0,0,0,0,1,1,0
0,0,0,0.736318,0.041429,0,0,0,1,1,0,1,1,0
0,0,0,0.053021,0.938525,0,0,1,3,0,0,0,1,0
1,0,0,0.180617,0.023599,0,0,0,2,0,0,0,0,0
1,0,0,0.239468,0.354478,0,0,0,2,0,0,1,0,0
0,0,0,1,0.333333,0,0,0,7,0,0,0,1,0
0,0,0,0.11471,0.007229,0,0,0,0,0,0,1,1,0
0,0,0,0.344538,0.017613,0,0,0,1,0,0,1,1,0
1,0,0,0.705747,0.761006,0,0,0,1,0,0,1,1,0
0,0,0,0.999601,0.317992,0,0,0,3,0,0,1,1,0
1,0,0,0.6164,0.991319,0,0,1,2,0,0,0,1,0
0,0,0,0.014831,0.986945,0,0,1,7,0,0,0,0,0
0,0,0,0.149477,0.844828,0,0,0,8,0,0,1,1,0
1,0,0,0.126059,0.723238,0,0,0,1,0,0,0,0,0
1,0,0,0.999161,0.454098,0,0,0,1,0,0,0,0,0
0,0,0,0.005537,0.858209,0,0,0,1,1,0,0,0,0
0,0,0,0.584746,0.070496,0,0,0,0,0,0,0,1,0
0,0,0,1,0.195402,0,0,0,0,0,0,0,1,0
1,1,0,0.996441,0.893878,0,0,0,2,0,0,1,1,0
1,0,0,1,0.882826,0,0,0,0,0,0,0,1,0
0,0,0,1,0.578947,0,0,0,7,0,0,1,1,0
0,0,0,1,0.639175,0,0,0,0,0,0,1,1,0
0,0,0,0.462852,0.358108,0,0,0,2,0,0,0,1,0
0,0,0,0.998342,0.666667,0,0,0,5,0,0,1,1,0
0,0,0,1,0.01506,0,0,0,1,0,0,1,0,0
1,0,0,1,0.9375,0,0,1,7,0,0,0,0,0
0,0,0,0.023438,1,1,0,1,4,0,0,1,0,0
0,0,0,0.996633,0.568182,0,0,0,10,0,0,1,1,0
0,0,0,0.997928,0.412088,0,0,0,2,0,0,1,1,0
1,0,0,0.26623,0.9801,0,0,1,5,0,0,0,0,0
1,0,0,0.058993,0.932916,0,0,1,2,0,0,1,1,0
0,0,0,1,0.552301,0,0,0,1,0,0,1,1,0
1,1,1,0.39801,0.966258,0,0,1,2,0,0,1,1,0
0,0,0,0.390977,0.253521,0,0,0,5,0,0,1,0,0
0,0,0,1,0.343949,0,0,0,2,0,0,0,1,0
1,0,0,0.126059,0.707572,0,0,0,2,0,1,1,0,0
1,0,0,1,0.689655,0,0,0,4,0,0,1,1,0
0,0,0,1,0.583333,0,0,0,11,0,0,1,1,0
0,0,0,1,0.02,0,0,0,0,0,0,0,0,0
0,0,0,0.896259,0.857143,0,0,0,1,0,0,0,0,0
1,0,0,0.040476,0.624114,0,0,0,1,0,0,0,0,0
1,0,0,0.213457,0.366412,0,0,0,7,0,1,1,1,0
0,0,0,0.997928,0,0,1,0,2,0,0,0,1,0
1,0,0,1,0.325,0,0,0,0,0,0,0,1,0
0,0,0,1,0.372093,0,0,0,3,0,0,1,1,0
1,0,0,0.455172,0.283019,0,0,0,2,0,0,1,0,0
1,0,0,0.953488,0.835443,0,0,0,3,0,0,1,1,0
0,0,0,0.354767,0,0,1,0,4,0,0,1,1,0
0,0,0,1,0.926893,0,0,1,2,0,0,1,1,0
0,0,0,0.657036,0.555556,0,0,0,1,0,0,0,1,0
0,0,1,0.999601,0.146444,0,0,0,2,0,0,1,1,0
0,1,1,1,0.90099,0,0,1,2,0,0,0,1,0
1,0,0,0.605246,0.553897,0,0,0,5,0,0,0,1,0
1,0,0,0.010221,1,1,0,1,0,0,0,0,0,0
0,0,0,1,0.368201,0,0,0,2,0,0,1,1,0
1,0,0,0.999147,0.074561,0,0,0,5,0,0,0,1,0
1,0,0,1,0.958333,0,0,1,10,0,0,0,0,0
0,0,0,0.011111,0.732719,0,0,0,1,0,0,0,1,0
1,0,0,0.894558,0.866667,0,0,0,0,0,0,0,0,0
0,0,0,0.066204,0.642857,0,0,0,0,0,0,0,1,0
0,0,0,1,0.568628,0,0,0,1,0,0,0,1,0
0,0,0,1,0.423868,0,0,0,6,0,0,1,1,0
0,0,0,1,0.724444,0,0,0,2,0,0,1,0,0
0,0,0,0.066204,0.702765,0,0,0,0,0,0,1,1,0
0,0,0,1,0.688406,0,0,0,9,0,0,1,1,0
0,0,0,0.584746,0.284595,0,0,0,6,0,0,1,1,0
0,0,0,0.216667,0.111111,0,0,0,0,0,0,0,0,0
1,0,0,0.266885,0.94859,0,0,1,9,0,0,1,0,0
0,0,0,0.354167,0.415842,0,0,0,5,0,1,0,0,0
0,0,0,0.252947,0.523416,0,0,0,4,0,0,0,1,0
0,0,0,1,0.596015,0,0,0,2,0,0,0,1,0
0,0,0,0.983333,0.5,0,0,0,1,0,0,0,1,0
0,0,0,1,0.930233,0,0,1,0,0,0,0,0,0
0,0,0,0.005537,0.850746,0,0,0,2,0,0,0,0,0
0,0,0,0.066939,0.121019,0,0,0,2,0,0,1,1,0
0,0,0,1,0.780702,0,0,0,2,0,0,1,0,0
0,0,0,1,0.438095,0,0,0,4,0,0,0,1,0
0,0,0,0.115385,0.925,0,0,1,2,0,0,0,1,0
1,0,0,0.266885,0.913765,0,0,1,7,0,0,1,1,0
1,0,0,1,0.401327,0,0,0,2,0,0,1,1,0
0,0,0,0.721604,0.107914,0,0,0,1,0,0,0,0,0
0,0,0,1,0.267045,0,0,0,1,0,0,0,1,0
0,0,0,0.99768,0.633588,0,0,0,5,0,0,1,1,0
0,0,0,1,0.271605,0,0,0,3,0,0,1,1,0
0,0,0,0.636364,0.063492,0,0,0,1,0,0,0,0,0
1,0,0,0.792181,0.815,0,0,0,1,0,0,0,0,0
0,0,0,0.998342,0.731884,0,0,0,16,0,0,1,1,0
0,0,0,1,0.076923,0,0,0,4,0,0,1,0,0
0,0,0,1,0.753623,0,0,0,16,0,0,1,1,0
1,0,0,0.75,0.52,0,0,0,10,0,0,1,1,0
1,1,0,0.894558,0,0,1,0,1,0,0,1,1,0
0,0,0,0.998767,0.389344,0,0,0,0,0,0,1,1,0
1,0,0,0.211137,0.351145,0,0,0,5,0,1,1,1,0
0,0,0,1,0.75,0,0,0,1,0,0,0,1,0
0,0,0,1,0.107143,0,0,0,0,0,0,0,0,0
0,0,0,0.999574,0.088962,0,0,0,1,0,0,0,1,0
1,0,0,0.998941,0.908616,0,0,1,2,0,1,1,1,0
0,0,0,0.013426,0.78341,0,0,0,0,0,0,1,1,0
0,0,0,1,0.368664,0,0,0,0,0,0,0,1,0
0,0,0,0.096916,0.132743,0,0,0,0,0,0,0,0,0
0,0,0,0.419355,0.590361,0,0,0,0,0,0,0,1,0
0,0,0,1,0.972973,0,0,1,0,0,0,1,0,0
0,0,0,0.040476,0.900709,0,0,1,1,0,0,1,1,0
0,0,0,0.646617,0.105634,0,0,0,1,0,0,0,0,0
0,0,0,0.408163,0.168831,0,0,0,0,0,0,0,1,0
0,0,0,0.21519,0.346939,0,0,0,0,0,0,0,1,0
0,0,0,0.265639,0.5427,0,0,0,1,0,0,0,0,0
0,0,0,0.158333,0.347826,0,0,0,0,0,0,0,1,0
0,0,0,0.999574,0.08402,0,0,0,1,0,0,0,0,0
0,0,0,0.007869,0.028192,0,0,0,0,0,0,1,1,0
1,0,0,0.0589,0.950805,0,0,1,5,0,0,1,1,0
1,0,0,1,0.989583,0,0,1,5,0,1,0,0,0
0,0,0,1,0.91906,0,0,1,3,0,1,1,1,0
0,0,0,0.029621,0.716088,0,0,0,0,0,0,0,1,0
1,0,0,0.139766,0.990807,0,0,1,8,0,0,1,1,0
0,0,0,0.192355,0.110656,0,0,0,1,0,0,1,1,0
1,0,0,0.266885,0.935323,0,0,1,13,0,0,1,1,0
1,0,0,1,0.304918,0,0,0,1,0,0,0,0,0
0,0,0,1,0.603448,0,0,0,0,0,0,0,1,0
0,0,0,1,0.047619,0,0,0,0,0,0,0,0,0
1,0,0,0.266885,0.983416,0,0,1,8,0,0,1,0,0
1,0,1,1,0.358491,0,0,0,4,0,0,0,0,0
0,0,0,0.242224,0.724907,0,0,0,3,0,0,1,1,0
0,0,0,1,0.16047,0,0,0,0,0,0,0,0,0
0,0,0,1,0.038095,0,0,0,0,0,0,1,1,0
0,0,0,1,0.12069,0,0,0,1,0,0,1,0,0
0,0,0,0.00119,0.666667,0,0,0,0,0,0,0,0,0
0,0,0,1,0.797101,0,0,0,18,0,0,1,1,0
0,0,0,1,0.372807,0,0,0,4,0,0,0,1,0
1,0,0,0.999651,0.667939,0,0,0,1,0,0,0,1,0
1,0,0,0.999147,0.092105,0,0,0,3,0,0,0,0,0
0,0,0,1,0.706667,0,0,0,2,0,0,1,0,0
0,0,0,0.671842,0.536036,0,0,0,0,0,0,0,0,0
0,1,0,0.12529,0.6743,0,0,0,1,0,0,0,1,0
0,0,0,0.129943,0.042553,0,0,0,2,0,0,1,0,0
0,0,0,0.022685,0.847926,0,0,0,3,0,0,0,1,0
0,0,0,1,0.880952,0,0,0,1,0,0,1,1,0
0,0,0,0.992883,0,0,1,0,0,0,0,1,1,0
0,0,1,1,0.762295,0,0,0,2,0,0,1,0,0
0,0,0,1,0.27193,0,0,0,0,0,0,1,1,0
0,0,0,0.462852,0.364865,0,0,0,1,0,0,0,1,0
0,0,0,0.124408,0.555205,0,0,0,0,0,0,0,1,0
1,0,0,0.85,0.027027,0,0,0,0,0,0,1,1,0
0,0,0,1,0.916667,0,0,1,2,0,1,0,1,0
1,1,0,0.990099,0.952381,0,0,1,0,0,1,0,0,1
0,0,0,0.001389,0.022364,0,0,0,0,0,1,0,0,1
0,0,0,0.998342,0.57971,0,0,0,4,0,0,1,0,1
1,1,1,0.055215,0.973684,0,0,1,1,0,1,0,0,1
1,1,0,0.014831,0.997389,0,0,1,0,0,1,1,0,1
0,0,1,0.998155,0.347107,0,0,0,2,0,1,1,1,1
1,0,0,0.622962,0.038314,0,1,0,6,0,1,1,1,1
1,1,0,0.487288,0.062201,0,0,0,1,0,0,0,0,1
1,1,1,0.997925,0.816092,0,0,0,2,0,0,0,1,1
0,0,1,0.441379,0.98855,0,0,1,0,0,0,0,1,1
0,0,0,0.304054,0.01105,0,0,0,1,0,1,0,1,1
0,0,0,0.013928,0.005952,0,0,0,2,0,0,1,0,1
0,0,0,1,0.519048,0,0,0,6,0,0,1,1,1
1,1,0,0.048246,0.926316,0,0,1,1,0,1,0,0,1
0,0,1,0.003067,0.007557,0,0,0,0,0,1,0,0,1
0,0,0,0.00207,0.015625,0,0,0,0,0,1,0,0,1
1,1,1,1,0.930233,0,0,1,2,0,1,1,0,1
1,0,1,0.248096,0,0,1,0,6,0,0,0,0,1
1,1,1,1,0.423313,0,0,0,4,0,1,1,1,1
0,0,0,0.2,0.047619,0,1,0,1,0,0,0,1,1
1,1,0,0.022727,0.042056,0,0,0,0,0,0,0,0,1
1,0,0,0.997275,1,1,0,1,8,0,0,1,0,1
0,0,0,0.271186,1,1,0,1,1,0,1,0,0,1
0,0,0,0.030796,0.004141,0,0,0,2,0,0,1,0,1
1,1,1,0.046512,0.974026,0,0,1,2,0,1,0,0,1
1,1,0,0.529032,1,1,0,1,1,0,1,0,0,1
0,0,0,0.108197,0.235489,0,0,0,2,0,0,0,0,1
0,0,0,1,0.807018,0,0,0,0,0,0,0,1,0
1,0,0,0.244128,0.95082,0,0,1,4,0,0,1,1,0
0,0,0,0.025574,0.086235,0,0,0,0,0,0,0,1,0
0,0,0,1,0.738509,0,0,0,0,0,0,0,0,0
1,0,0,0.415693,0.803333,0,0,0,1,0,0,0,1,0
0,0,0,0.584746,0.292428,0,0,0,7,0,0,0,1,0
1,0,0,0.792181,0.605,0,0,0,0,0,0,0,0,0
0,0,0,0.999147,0.096491,0,0,0,1,0,0,0,0,0
1,0,0,0.719008,0.329114,0,0,0,0,0,0,0,1,0
0,0,0,0.034116,0.872951,0,0,0,0,0,0,0,0,0
0,0,0,0.063428,0.783133,0,0,0,0,0,0,0,0,0
1,0,0,0.747449,0.65,0,0,0,1,0,0,1,1,0
0,0,0,1,0.219512,0,0,0,2,0,0,1,0,0
0,0,0,1,0.434494,0,0,0,5,0,0,1,1,0
0,0,0,1,0.317073,0,0,0,2,0,0,1,0,0
0,0,0,1,0.737138,0,0,0,0,0,0,0,0,0
0,0,0,0.5625,0.926829,0,0,1,2,0,0,0,1,0
0,0,0,0.419463,0.136066,0,0,0,0,0,0,0,0,0
0,0,0,1,0.294985,0,0,0,0,0,0,0,0,0
0,0,0,0.998708,0.348624,0,0,0,0,0,0,0,1,0
1,1,0,0.099291,1,1,0,1,1,0,0,0,0,0
1,1,0,1,0.631579,0,0,0,7,0,0,1,1,0
1,0,0,0.75,0.76,0,0,0,7,0,0,1,1,0
0,0,0,0.713706,0.244127,0,0,0,0,0,0,0,0,0
1,0,0,1,0.781429,0,0,0,2,0,0,1,1,0
1,0,0,0.046713,0,0,1,0,2,0,0,0,0,0
1,0,0,0.343553,0.107252,0,0,0,4,0,0,0,0,0
1,0,0,0.004266,0.008772,0,0,0,1,0,0,0,0,0
1,0,1,0.998878,0.42638,0,0,0,1,0,0,1,1,0
0,0,0,1,0.935252,0,0,1,0,0,0,0,1,0
0,0,0,1,0.966057,0,0,1,0,0,0,1,0,0
1,0,0,1,0.844286,0,0,0,5,0,0,1,1,0
0,0,0,1,0.317073,0,0,0,0,0,0,1,0,0
0,0,0,1,0.317073,0,1,0,0,0,0,1,1,0
0,0,0,0.996441,0.783673,0,0,0,2,0,0,1,1,0
0,0,0,1,0.96,0,0,1,4,0,0,1,0,0
0,0,0,0.999907,0,0,1,0,1,0,0,1,1,0
0,0,0,0.914858,0.11,0,0,0,0,0,0,0,0,0
0,0,0,0.747449,0.73,0,0,0,3,0,0,1,1,0
0,0,0,0.020202,0.939394,0,0,1,0,0,0,0,0,0
0,0,0,1,0.461028,0,0,0,0,0,0,0,1,0
0,0,0,0.444934,0.876106,0,0,0,1,0,0,0,0,0
0,0,0,0.462852,0.016892,0,0,0,2,0,0,1,1,0
1,0,0,0.996241,0.894366,0,0,0,1,0,1,1,0,0
1,0,0,1,0.39011,0,0,0,2,0,0,1,1,0
1,0,0,1,0.735242,0,0,0,1,0,0,0,0,0
0,0,0,1,0.868421,0,0,0,8,0,0,1,0,0
1,0,0,1,0.843342,0,0,0,3,0,0,0,1,0
1,0,0,0.514412,0.299751,0,0,0,3,0,0,1,1,0
0,0,1,0.022685,0.843318,0,0,0,3,0,0,0,1,0
0,0,0,0.818182,0.46519,0,0,0,0,0,0,0,1,0
1,0,0,1,0.943966,0,0,1,2,0,0,1,1,0
1,0,0,0.75,0.52,0,0,0,11,0,0,1,1,0
0,0,0,0.671842,0.641892,0,0,0,2,0,0,0,0,0
0,0,0,1,0.406593,0,0,0,1,0,0,0,1,0
0,0,0,0.004264,0.012681,0,0,0,0,0,0,1,0,0
0,0,0,0.998905,0.151724,0,0,0,0,0,0,0,0,0
1,0,0,0.058993,0.994633,0,0,1,3,0,1,1,1,0
1,0,0,0.266885,0.976783,0,0,1,5,0,0,1,0,0
1,1,1,0.977273,0.953488,0,0,1,3,0,1,1,0,0
0,0,0,1,0.526316,0,0,0,0,0,0,0,0,0
1,0,0,0.156069,0.942029,0,0,1,4,0,0,1,1,0
0,0,0,0.537872,0.606742,0,0,0,3,0,0,0,0,0
0,0,0,0.998941,0.953003,0,0,1,2,0,0,1,1,0
0,0,0,0.063463,0.371901,0,0,0,4,0,0,0,1,0
0,0,0,0.948151,0.417773,0,0,0,1,0,0,0,0,0
1,0,0,0.109244,0.581213,0,0,0,0,0,0,0,0,0
1,0,0,0.998941,0.75718,0,0,0,6,0,0,1,1,0
0,0,0,0.462852,0.344595,0,0,0,4,0,0,1,0,0
0,0,0,1,0.606695,0,0,0,2,0,0,1,1,0
0,0,0,0.584746,0.308094,0,0,0,8,0,0,0,1,0
0,0,0,0.152993,0.24005,0,0,0,0,0,0,0,0,0
0,0,0,0.097008,0.410468,0,0,0,3,0,0,0,1,0
1,0,0,0.279362,0.681967,0,0,0,1,0,0,1,0,0
0,0,0,0.781609,0.100629,0,0,0,0,0,1,1,1,0
0,0,0,0.082759,0.003817,0,0,0,0,0,0,0,1,0
0,0,0,1,0.386792,0,0,0,0,0,0,0,0,0
1,0,0,0.998645,0,0,1,0,5,0,0,1,1,0
0,0,0,0.700665,0.476368,0,0,0,2,0,1,0,0,0
0,0,0,1,0.792593,0,0,0,1,0,0,1,1,0
0,0,0,0.398268,0.860082,0,0,0,2,0,0,0,1,0
1,1,0,0.574803,0.969697,0,0,1,3,0,0,1,1,0
1,0,0,0.783908,0.191824,0,0,0,1,0,0,1,1,0
0,0,0,0.142555,0.150901,0,0,0,0,0,0,0,0,0
1,1,0,1,0.341463,0,0,0,1,0,0,1,1,0
0,0,0,1,0.334101,0,0,0,4,0,0,1,1,0
1,0,0,0.127168,0.833333,0,0,0,0,0,0,1,1,0
0,0,0,0.878049,1,1,0,1,1,0,0,0,0,0
1,0,0,0.126059,0.723238,0,0,0,3,0,0,1,0,0
0,0,0,0.713255,0.206333,0,0,0,2,0,0,0,0,0
0,0,0,1,0.625,0,0,0,1,0,0,0,0,0
0,0,0,0.584746,0.284595,0,0,0,6,0,0,1,1,0
0,0,0,0.008529,0.021739,0,0,0,0,0,0,0,0,0
0,0,0,1,0.877285,0,0,0,4,0,0,1,0,0
0,0,0,0.99827,0.319261,0,0,0,4,0,0,1,1,0
0,0,0,0.99536,0.587786,0,0,0,2,0,0,1,1,0
0,0,0,1,0.985033,0,0,1,2,0,0,1,1,0
1,0,0,0.718062,0.454277,0,0,0,0,0,0,0,1,0
0,0,0,0.984127,0.880952,0,0,0,1,0,0,0,1,0
1,0,0,0.011848,0.706625,0,0,0,0,0,0,0,1,0
0,0,0,1,0.622699,0,0,0,1,0,0,0,1,0
0,0,0,0.199422,0.17029,0,0,0,1,0,0,1,1,0
0,0,0,1,0.368664,0,0,0,0,0,0,0,1,0
1,0,0,0.75,0.59,0,0,0,2,0,0,1,1,0
1,0,0,0.998941,0.911227,0,0,1,4,0,0,1,1,0
0,1,1,0.049145,0.900922,0,0,1,1,0,0,1,1,0
0,1,0,0.336207,0,0,0,0,3,0,0,1,1,0
0,0,0,0.027682,0.002639,0,0,0,0,0,0,0,1,0
0,0,0,0.744108,0.181818,0,0,0,1,0,0,1,1,0
0,0,0,0.053422,0.02,0,0,0,0,0,0,0,0,0
0,0,0,0.334802,0.973451,0,0,1,1,0,0,0,0,0
1,0,0,1,0.026316,0,0,0,1,0,0,1,0,0
